//ID,Type,Name,Level,Stack,Durability
50080000,ITEM_ETC_SCROLL_RETURN_THIEFDEN_01,ITEM_ETC_SCROLL_RETURN_THIEFDEN_01,0,50,0
51080000,ITEM_COS_T_DONKEY,ITEM_COS_T_DONKEY,20,50,0
52080000,ITEM_COS_T_HORSE1,ITEM_COS_T_HORSE1,130,50,0
53080000,ITEM_COS_T_HORSE2,ITEM_COS_T_HORSE2,130,50,0
54080000,ITEM_COS_T_HORSE3,ITEM_COS_T_HORSE3,130,50,0
55080000,ITEM_COS_T_CAMEL1,ITEM_COS_T_CAMEL1,130,50,0
56080000,ITEM_COS_T_CAMEL2,ITEM_COS_T_CAMEL2,130,50,0
57080000,ITEM_COS_T_CAMEL3,ITEM_COS_T_CAMEL3,130,50,0
58080000,ITEM_COS_C_DONKEY,ITEM_COS_C_DONKEY,0,50,0
59080000,ITEM_COS_C_HORSE1,ITEM_COS_C_HORSE1,10,50,0
5A080000,ITEM_COS_C_HORSE2,ITEM_COS_C_HORSE2,30,50,0
5B080000,ITEM_COS_C_HORSE3,ITEM_COS_C_HORSE3,45,50,0
5C080000,ITEM_COS_C_CAMEL1,ITEM_COS_C_CAMEL1,10,50,0
5D080000,ITEM_COS_C_CAMEL2,ITEM_COS_C_CAMEL2,30,50,0
5E080000,ITEM_COS_C_CAMEL3,ITEM_COS_C_CAMEL3,45,50,0
5F080000,ITEM_ETC_COS_HP_POTION_01,ITEM_ETC_COS_HP_POTION_01,0,500,0
60080000,ITEM_ETC_COS_HP_POTION_02,ITEM_ETC_COS_HP_POTION_02,0,500,0
63080000,ITEM_ETC_TRADE_CH_01,ITEM_ETC_TRADE_CH_01,0,40,0
64080000,ITEM_ETC_TRADE_CH_02,ITEM_ETC_TRADE_CH_02,0,40,0
65080000,ITEM_ETC_TRADE_CH_03,ITEM_ETC_TRADE_CH_03,0,40,0
66080000,ITEM_ETC_TRADE_CH_04,ITEM_ETC_TRADE_CH_04,0,40,0
67080000,ITEM_ETC_TRADE_WC_01,ITEM_ETC_TRADE_WC_01,0,40,0
68080000,ITEM_ETC_TRADE_WC_02,ITEM_ETC_TRADE_WC_02,0,40,0
69080000,ITEM_ETC_TRADE_WC_03,ITEM_ETC_TRADE_WC_03,0,40,0
6A080000,ITEM_ETC_TRADE_WC_04,ITEM_ETC_TRADE_WC_04,0,40,0
6B080000,ITEM_ETC_TRADE_KT_01,ITEM_ETC_TRADE_KT_01,0,40,0
6C080000,ITEM_ETC_TRADE_KT_02,ITEM_ETC_TRADE_KT_02,0,40,0
6D080000,ITEM_ETC_TRADE_KT_03,ITEM_ETC_TRADE_KT_03,0,40,0
6E080000,ITEM_ETC_TRADE_KT_04,ITEM_ETC_TRADE_KT_04,0,40,0
70080000,ITEM_CH_M_TRADE_TRADER_02,ITEM_CH_M_TRADE_TRADER_02,20,1,0
71080000,ITEM_CH_M_TRADE_TRADER_03,ITEM_CH_M_TRADE_TRADER_03,20,1,0
73080000,ITEM_CH_M_TRADE_THIEF_02,ITEM_CH_M_TRADE_THIEF_02,20,1,0
74080000,ITEM_CH_M_TRADE_THIEF_03,ITEM_CH_M_TRADE_THIEF_03,20,1,0
76080000,ITEM_CH_M_TRADE_HUNTER_02,ITEM_CH_M_TRADE_HUNTER_02,20,1,0
77080000,ITEM_CH_M_TRADE_HUNTER_03,ITEM_CH_M_TRADE_HUNTER_03,20,1,0
79080000,ITEM_CH_F_TRADE_TRADER_02,ITEM_CH_F_TRADE_TRADER_02,20,1,0
7A080000,ITEM_CH_F_TRADE_TRADER_03,ITEM_CH_F_TRADE_TRADER_03,20,1,0
7C080000,ITEM_CH_F_TRADE_THIEF_02,ITEM_CH_F_TRADE_THIEF_02,20,1,0
7D080000,ITEM_CH_F_TRADE_THIEF_03,ITEM_CH_F_TRADE_THIEF_03,20,1,0
7F080000,ITEM_CH_F_TRADE_HUNTER_02,ITEM_CH_F_TRADE_HUNTER_02,20,1,0
80080000,ITEM_CH_F_TRADE_HUNTER_03,ITEM_CH_F_TRADE_HUNTER_03,20,1,0
96080000,ITEM_ETC_SCROLL_RETURN_02,ITEM_ETC_SCROLL_RETURN_02,0,50,0
97080000,ITEM_ETC_SCROLL_RETURN_03,ITEM_ETC_SCROLL_RETURN_03,0,50,0
98080000,ITEM_QNO_CH_SMITH_1,ITEM_QNO_CH_SMITH_1,0,1,0
99080000,ITEM_QNO_CH_CHEF_1,ITEM_QNO_CH_CHEF_1,0,250,0
9A080000,ITEM_QNO_CH_SHAMAN_1,ITEM_QNO_CH_SHAMAN_1,0,250,0
9B080000,ITEM_QNO_CH_PRIEST_1_01,ITEM_QNO_CH_PRIEST_1_01,0,250,0
9C080000,ITEM_QNO_CH_PRIEST_1_02,ITEM_QNO_CH_PRIEST_1_02,0,250,0
9D080000,ITEM_QNO_CH_PRIEST_1_03,ITEM_QNO_CH_PRIEST_1_03,0,250,0
9E080000,ITEM_QNO_CH_PRIEST_1_04,ITEM_QNO_CH_PRIEST_1_04,0,250,0
9F080000,ITEM_QNO_CH_PRIEST_1_05,ITEM_QNO_CH_PRIEST_1_05,0,250,0
A0080000,ITEM_QNO_CH_PRIEST_1_06,ITEM_QNO_CH_PRIEST_1_06,0,250,0
A1080000,ITEM_QNO_CH_PRIEST_1_07,ITEM_QNO_CH_PRIEST_1_07,0,250,0
A2080000,ITEM_QNO_CH_PRIEST_1_08,ITEM_QNO_CH_PRIEST_1_08,0,250,0
A3080000,ITEM_QNO_WC_POTION_1,ITEM_QNO_WC_POTION_1,0,250,0
A4080000,ITEM_QNO_WC_ACCESSORY_1,ITEM_QNO_WC_ACCESSORY_1,0,250,0
A5080000,ITEM_QNO_WC_WAREHOUSE_W_1,ITEM_QNO_WC_WAREHOUSE_W_1,0,250,0
A6080000,ITEM_QNO_KT_ACCESSORY_1_01,ITEM_QNO_KT_ACCESSORY_1_01,0,250,0
AB080000,ITEM_QNO_KT_ARMOR_1,ITEM_QNO_KT_ARMOR_1,0,250,0
AC080000,ITEM_QNO_KT_MANAGER_1,ITEM_QNO_KT_MANAGER_1,0,250,0
AD080000,ITEM_QNO_KT_SOLDIER_WE2_1,ITEM_QNO_KT_SOLDIER_WE2_1,0,250,0
260E0000,ITEM_QNO_WC_ACCESSORY_1_01,ITEM_QNO_WC_ACCESSORY_1_01,0,250,0
270E0000,ITEM_QNO_WC_ACCESSORY_1_02,ITEM_QNO_WC_ACCESSORY_1_02,0,250,0
280E0000,ITEM_QNO_WC_ACCESSORY_1_03,ITEM_QNO_WC_ACCESSORY_1_03,0,250,0
290E0000,ITEM_QNO_WC_ACCESSORY_1_04,ITEM_QNO_WC_ACCESSORY_1_04,0,250,0
2A0E0000,ITEM_QNO_WC_ACCESSORY_1_05,ITEM_QNO_WC_ACCESSORY_1_05,0,250,0
2B0E0000,ITEM_QNO_WC_ARMOR_1,ITEM_QNO_WC_ARMOR_1,0,250,0
2C0E0000,ITEM_QNO_KT_POTION_1,ITEM_QNO_KT_POTION_1,0,250,0
2D0E0000,ITEM_QNO_KT_SMITH_1,ITEM_QNO_KT_SMITH_1,0,250,0
2E0E0000,ITEM_EVENT_SILSAMO_M,ITEM_EVENT_SILSAMO_M,0,1,0
2F0E0000,ITEM_EVENT_SILSAMO_F,ITEM_EVENT_SILSAMO_F,0,1,0
300E0000,ITEM_CH_SWORD_01_A_DEF,Copper Sword,1,1,62
310E0000,ITEM_CH_BLADE_01_A_DEF,Copper Blade,1,1,69
320E0000,ITEM_CH_SPEAR_01_A_DEF,Crescent,1,1,42
330E0000,ITEM_CH_TBLADE_01_A_DEF,Glaive,1,1,46
340E0000,ITEM_CH_BOW_01_A_DEF,Copper Bow,1,1,47
350E0000,ITEM_CH_M_HEAVY_01_BA_A_DEF,Copper Armor,1,1,48
360E0000,ITEM_CH_M_HEAVY_01_LA_A_DEF,Copper Hose,1,1,48
370E0000,ITEM_CH_M_HEAVY_01_FA_A_DEF,Copper Footgear,1,1,48
380E0000,ITEM_CH_M_LIGHT_01_BA_A_DEF,Cloth Lamellar,1,1,44
390E0000,ITEM_CH_M_LIGHT_01_LA_A_DEF,Cloth Tasset,1,1,44
3A0E0000,ITEM_CH_M_LIGHT_01_FA_A_DEF,Cloth Boots,1,1,44
3B0E0000,ITEM_CH_M_CLOTHES_01_BA_A_DEF,Cotton Suit,1,1,39
3C0E0000,ITEM_CH_M_CLOTHES_01_LA_A_DEF,Cotton Trousers,1,1,39
3D0E0000,ITEM_CH_M_CLOTHES_01_FA_A_DEF,Cotton Shoes,1,1,39
3E0E0000,ITEM_CH_W_HEAVY_01_BA_A_DEF,Copper Armor,1,1,48
3F0E0000,ITEM_CH_W_HEAVY_01_LA_A_DEF,Copper Hose,1,1,48
400E0000,ITEM_CH_W_HEAVY_01_FA_A_DEF,Copper Footgear,1,1,48
410E0000,ITEM_CH_W_LIGHT_01_BA_A_DEF,Cloth Lamellar,1,1,44
420E0000,ITEM_CH_W_LIGHT_01_LA_A_DEF,Cloth Tasset,1,1,44
430E0000,ITEM_CH_W_LIGHT_01_FA_A_DEF,Cloth Boots,1,1,44
440E0000,ITEM_CH_W_CLOTHES_01_BA_A_DEF,Cotton Suit,1,1,39
450E0000,ITEM_CH_W_CLOTHES_01_LA_A_DEF,Cotton Trousers,1,1,39
460E0000,ITEM_CH_W_CLOTHES_01_FA_A_DEF,Cotton Shoes,1,1,39
470E0000,ITEM_ETC_AMMO_ARROW_01_DEF,ITEM_ETC_AMMO_ARROW_01_DEF,0,2500,0
490E0000,ITEM_ETC_E041225_RED_SOCKS,ITEM_ETC_E041225_RED_SOCKS,0,10,0
4A0E0000,ITEM_ETC_E041225_CANDY_RED,ITEM_ETC_E041225_CANDY_RED,0,50,0
4B0E0000,ITEM_ETC_E041225_CANDY_BLUE,ITEM_ETC_E041225_CANDY_BLUE,0,50,0
4C0E0000,ITEM_ETC_E041225_CANDY_VIOLET,ITEM_ETC_E041225_CANDY_VIOLET,0,50,0
4D0E0000,ITEM_ETC_E041225_SANTA_WINGS,ITEM_ETC_E041225_SANTA_WINGS,0,50,0
4E0E0000,ITEM_ETC_E041225_SANTA_HAT_M,ITEM_ETC_E041225_SANTA_HAT_M,0,1,0
4F0E0000,ITEM_ETC_E041225_SANTA_HAT_F,ITEM_ETC_E041225_SANTA_HAT_F,0,1,0
500E0000,ITEM_ETC_AUTOMOB,ITEM_ETC_AUTOMOB,0,5,0
510E0000,ITEM_QNO_WC_DOCTOR_1,ITEM_QNO_WC_DOCTOR_1,0,250,0
590E0000,ITEM_QSP_ALL_POTION_1_01,ITEM_QSP_ALL_POTION_1_01,0,250,0
5A0E0000,ITEM_QSP_ALL_POTION_1_02,ITEM_QSP_ALL_POTION_1_02,0,500,0
5B0E0000,ITEM_ETC_ARCHEMY_REINFORCE_RECIPE_WEAPON_A,ITEM_ETC_ARCHEMY_REINFORCE_RECIPE_WEAPON_A,0,50,0
5C0E0000,ITEM_ETC_ARCHEMY_REINFORCE_RECIPE_SHIELD_A,ITEM_ETC_ARCHEMY_REINFORCE_RECIPE_SHIELD_A,0,50,0
5D0E0000,ITEM_ETC_ARCHEMY_REINFORCE_RECIPE_ARMOR_A,ITEM_ETC_ARCHEMY_REINFORCE_RECIPE_ARMOR_A,0,50,0
5E0E0000,ITEM_ETC_ARCHEMY_REINFORCE_RECIPE_ACCESSARY_A,ITEM_ETC_ARCHEMY_REINFORCE_RECIPE_ACCESSARY_A,0,50,0
5F0E0000,ITEM_ETC_ARCHEMY_REINFORCE_RECIPE_WEAPON_B,ITEM_ETC_ARCHEMY_REINFORCE_RECIPE_WEAPON_B,0,500,0
600E0000,ITEM_ETC_ARCHEMY_REINFORCE_RECIPE_SHIELD_B,ITEM_ETC_ARCHEMY_REINFORCE_RECIPE_SHIELD_B,0,500,0
610E0000,ITEM_ETC_ARCHEMY_REINFORCE_RECIPE_ARMOR_B,ITEM_ETC_ARCHEMY_REINFORCE_RECIPE_ARMOR_B,0,500,0
620E0000,ITEM_ETC_ARCHEMY_REINFORCE_RECIPE_ACCESSARY_B,ITEM_ETC_ARCHEMY_REINFORCE_RECIPE_ACCESSARY_B,0,500,0
630E0000,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_01,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_01,0,50,0
640E0000,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_02,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_02,0,50,0
650E0000,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_03,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_03,0,50,0
660E0000,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_04,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_04,0,50,0
670E0000,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_05,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_05,0,50,0
680E0000,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_06,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_06,0,50,0
690E0000,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_07,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_07,0,50,0
6A0E0000,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_08,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_08,0,50,0
6B0E0000,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_09,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_09,0,50,0
6C0E0000,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_10,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_10,0,50,0
6D0E0000,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_11,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_11,0,50,0
6E0E0000,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_12,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_12,0,50,0
6F0E0000,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_B_01,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_B_01,0,50,0
700E0000,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_B_02,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_B_02,0,50,0
710E0000,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_B_03,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_B_03,0,50,0
720E0000,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_B_04,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_B_04,0,50,0
730E0000,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_B_05,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_B_05,0,50,0
740E0000,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_B_06,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_B_06,0,50,0
750E0000,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_B_07,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_B_07,0,50,0
760E0000,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_B_08,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_B_08,0,50,0
770E0000,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_B_09,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_B_09,0,50,0
780E0000,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_B_10,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_B_10,0,50,0
790E0000,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_B_11,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_B_11,0,50,0
7A0E0000,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_B_12,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_B_12,0,50,0
7B0E0000,ITEM_QNO_WC_GENARAL_SP_1_01,ITEM_QNO_WC_GENARAL_SP_1_01,0,250,0
7C0E0000,ITEM_QNO_WC_GENARAL_SP_1_02,ITEM_QNO_WC_GENARAL_SP_1_02,0,250,0
7D0E0000,ITEM_QNO_WC_SOLDIER_SO_1_01,ITEM_QNO_WC_SOLDIER_SO_1_01,0,250,0
7E0E0000,ITEM_QNO_WC_SOLDIER_SO_1_02,ITEM_QNO_WC_SOLDIER_SO_1_02,0,250,0
7F0E0000,ITEM_QNO_WC_SOLDIER_SO_1_03,ITEM_QNO_WC_SOLDIER_SO_1_03,0,250,0
800E0000,ITEM_QNO_WC_GENARAL_BO_1,ITEM_QNO_WC_GENARAL_BO_1,0,250,0
810E0000,ITEM_QNO_WC_PRIEST3_1_01,ITEM_QNO_WC_PRIEST3_1_01,0,250,0
820E0000,ITEM_QNO_WC_PRIEST3_1_02,ITEM_QNO_WC_PRIEST3_1_02,0,250,0
830E0000,ITEM_QNO_WC_WAREHOUSE_M_1_01,ITEM_QNO_WC_WAREHOUSE_M_1_01,0,250,0
840E0000,ITEM_QNO_WC_WAREHOUSE_M_1_02,ITEM_QNO_WC_WAREHOUSE_M_1_02,0,250,0
850E0000,ITEM_QNO_WC_PRIEST2_1_01,ITEM_QNO_WC_PRIEST2_1_01,0,250,0
860E0000,ITEM_QNO_WC_PRIEST2_1_02,ITEM_QNO_WC_PRIEST2_1_02,0,250,0
870E0000,ITEM_QNO_WC_PRIEST2_1_03,ITEM_QNO_WC_PRIEST2_1_03,0,250,0
880E0000,ITEM_QNO_WC_PRIEST2_1_04,ITEM_QNO_WC_PRIEST2_1_04,0,250,0
8E0E0000,ITEM_CH_M_FRPVP_VOUCHER_A,ITEM_CH_M_FRPVP_VOUCHER_A,10,1,0
8F0E0000,ITEM_CH_M_FRPVP_VOUCHER_B,ITEM_CH_M_FRPVP_VOUCHER_B,10,1,0
900E0000,ITEM_CH_M_FRPVP_VOUCHER_C,ITEM_CH_M_FRPVP_VOUCHER_C,10,1,0
910E0000,ITEM_CH_M_FRPVP_VOUCHER_D,ITEM_CH_M_FRPVP_VOUCHER_D,10,1,0
920E0000,ITEM_CH_M_FRPVP_VOUCHER_E,ITEM_CH_M_FRPVP_VOUCHER_E,10,1,0
930E0000,ITEM_CH_F_FRPVP_VOUCHER_A,ITEM_CH_F_FRPVP_VOUCHER_A,10,1,0
940E0000,ITEM_CH_F_FRPVP_VOUCHER_B,ITEM_CH_F_FRPVP_VOUCHER_B,10,1,0
950E0000,ITEM_CH_F_FRPVP_VOUCHER_C,ITEM_CH_F_FRPVP_VOUCHER_C,10,1,0
960E0000,ITEM_CH_F_FRPVP_VOUCHER_D,ITEM_CH_F_FRPVP_VOUCHER_D,10,1,0
970E0000,ITEM_CH_F_FRPVP_VOUCHER_E,ITEM_CH_F_FRPVP_VOUCHER_E,10,1,0
980E0000,ITEM_ETC_E050314_CANDY_STRAWBERRY,ITEM_ETC_E050314_CANDY_STRAWBERRY,0,10,0
990E0000,ITEM_ETC_E050314_CANDY_PINEAPPLE,ITEM_ETC_E050314_CANDY_PINEAPPLE,0,10,0
9A0E0000,ITEM_ETC_E050314_CANDY_ORANGE,ITEM_ETC_E050314_CANDY_ORANGE,0,10,0
9B0E0000,ITEM_ETC_E050314_MINT,ITEM_ETC_E050314_MINT,0,50,0
9C0E0000,ITEM_QNO_KT_SMITH_2_01,ITEM_QNO_KT_SMITH_2_01,0,250,0
9D0E0000,ITEM_QNO_KT_SMITH_3_01,ITEM_QNO_KT_SMITH_3_01,0,250,0
9E0E0000,ITEM_QNO_KT_ACCESSORY_3_01,ITEM_QNO_KT_ACCESSORY_3_01,0,250,0
9F0E0000,ITEM_QNO_KT_SOLDIER_WE1_1_01,ITEM_QNO_KT_SOLDIER_WE1_1_01,0,250,0
A00E0000,ITEM_QNO_KT_POTION_2_01,ITEM_QNO_KT_POTION_2_01,0,250,0
A10E0000,ITEM_QNO_KT_HORSE_1_01,ITEM_QNO_KT_HORSE_1_01,0,250,0
A20E0000,ITEM_QNO_KT_HORSE_1_02,ITEM_QNO_KT_HORSE_1_02,0,250,0
A30E0000,ITEM_QNO_KT_HORSE_1_03,ITEM_QNO_KT_HORSE_1_03,0,250,0
A40E0000,ITEM_QCX_KT_ARMOR_1_01,ITEM_QCX_KT_ARMOR_1_01,0,250,0
A50E0000,ITEM_QCX_KT_ARMOR_1_02,ITEM_QCX_KT_ARMOR_1_02,0,250,0
A60E0000,ITEM_QCX_KT_ARMOR_1_03,ITEM_QCX_KT_ARMOR_1_03,0,250,0
A70E0000,ITEM_QCX_KT_ARMOR_1_04,ITEM_QCX_KT_ARMOR_1_04,0,250,0
A80E0000,ITEM_QCX_KT_ARMOR_1_05,ITEM_QCX_KT_ARMOR_1_05,0,250,0
A90E0000,ITEM_QCX_KT_ARMOR_1_06,ITEM_QCX_KT_ARMOR_1_06,0,250,0
AA0E0000,ITEM_QCX_KT_ARMOR_1_07,ITEM_QCX_KT_ARMOR_1_07,0,250,0
AB0E0000,ITEM_QCX_KT_ARMOR_1_08,ITEM_QCX_KT_ARMOR_1_08,0,250,0
AC0E0000,ITEM_QCX_KT_ARMOR_1_09,ITEM_QCX_KT_ARMOR_1_09,0,250,0
AD0E0000,ITEM_QCX_KT_ARMOR_1_10,ITEM_QCX_KT_ARMOR_1_10,0,250,0
AE0E0000,ITEM_QCX_KT_ARMOR_1_11,ITEM_QCX_KT_ARMOR_1_11,0,250,0
AF0E0000,ITEM_QCX_KT_ARMOR_1_12,ITEM_QCX_KT_ARMOR_1_12,0,250,0
B00E0000,ITEM_QCX_KT_ARMOR_1_13,ITEM_QCX_KT_ARMOR_1_13,0,250,0
B10E0000,ITEM_QCX_KT_ARMOR_1_14,ITEM_QCX_KT_ARMOR_1_14,0,250,0
B20E0000,ITEM_QCX_KT_ARMOR_1_15,ITEM_QCX_KT_ARMOR_1_15,0,250,0
B30E0000,ITEM_QCX_KT_ARMOR_1_16,ITEM_QCX_KT_ARMOR_1_16,0,250,0
B40E0000,ITEM_QCX_KT_ARMOR_1_17,ITEM_QCX_KT_ARMOR_1_17,0,250,0
B50E0000,ITEM_QCX_KT_ARMOR_1_18,ITEM_QCX_KT_ARMOR_1_18,0,50,0
B60E0000,ITEM_QCX_KT_ARMOR_1_19,ITEM_QCX_KT_ARMOR_1_19,0,50,0
B70E0000,ITEM_MALL_DAMAGE_INC_20P_SCROLL,ITEM_MALL_DAMAGE_INC_20P_SCROLL,0,50,0
B80E0000,ITEM_MALL_DAMAGE_ABS_20P_SCROLL,ITEM_MALL_DAMAGE_ABS_20P_SCROLL,0,50,0
B90E0000,ITEM_MALL_RETURN_SCROLL_HIGH_SPEED,ITEM_MALL_RETURN_SCROLL_HIGH_SPEED,0,5000,0
BA0E0000,ITEM_MALL_HP_INC_430_POTION,ITEM_MALL_HP_INC_430_POTION,20,50,0
BB0E0000,ITEM_MALL_HP_INC_800_POTION,ITEM_MALL_HP_INC_800_POTION,30,50,0
BC0E0000,ITEM_MALL_HP_INC_1300_POTION,ITEM_MALL_HP_INC_1300_POTION,40,50,0
BD0E0000,ITEM_MALL_HP_INC_1900_POTION,ITEM_MALL_HP_INC_1900_POTION,50,50,0
BE0E0000,ITEM_MALL_HP_INC_2800_POTION,ITEM_MALL_HP_INC_2800_POTION,60,50,0
BF0E0000,ITEM_MALL_HP_INC_4100_POTION,ITEM_MALL_HP_INC_4100_POTION,70,50,0
C00E0000,ITEM_MALL_MP_INC_430_POTION,ITEM_MALL_MP_INC_430_POTION,20,50,0
C10E0000,ITEM_MALL_MP_INC_800_POTION,ITEM_MALL_MP_INC_800_POTION,30,50,0
C20E0000,ITEM_MALL_MP_INC_1300_POTION,ITEM_MALL_MP_INC_1300_POTION,40,50,0
C30E0000,ITEM_MALL_MP_INC_1900_POTION,ITEM_MALL_MP_INC_1900_POTION,50,50,0
C40E0000,ITEM_MALL_MP_INC_2800_POTION,ITEM_MALL_MP_INC_2800_POTION,60,50,0
C50E0000,ITEM_MALL_MP_INC_4100_POTION,ITEM_MALL_MP_INC_4100_POTION,70,50,0
C60E0000,ITEM_MALL_RESURRECTION_60P_SCROLL,ITEM_MALL_RESURRECTION_60P_SCROLL,0,500,0
C70E0000,ITEM_MALL_RESURRECTION_100P_SCROLL,ITEM_MALL_RESURRECTION_100P_SCROLL,0,500,0
C80E0000,ITEM_MALL_REPAIR_HAMMER,ITEM_MALL_REPAIR_HAMMER,0,5000,0
C90E0000,ITEM_MALL_EQUIP_TRANSGENDER_1,ITEM_MALL_EQUIP_TRANSGENDER_1,0,50,0
CA0E0000,ITEM_MALL_EQUIP_TRANSGENDER_2,ITEM_MALL_EQUIP_TRANSGENDER_2,0,50,0
CB0E0000,ITEM_MALL_EQUIP_TRANSGENDER_3,ITEM_MALL_EQUIP_TRANSGENDER_3,0,50,0
CC0E0000,ITEM_MALL_WAREHOUSE_TICKET,ITEM_MALL_WAREHOUSE_TICKET,0,50,0
CD0E0000,ITEM_MALL_REINFORCE_WEAPON_INC_1_SCROLL,ITEM_MALL_REINFORCE_WEAPON_INC_1_SCROLL,0,50,0
CE0E0000,ITEM_MALL_REINFORCE_WEAPON_INC_2_SCROLL,ITEM_MALL_REINFORCE_WEAPON_INC_2_SCROLL,0,50,0
CF0E0000,ITEM_MALL_REINFORCE_ARMOR_INC_1_SCROLL,ITEM_MALL_REINFORCE_ARMOR_INC_1_SCROLL,0,50,0
D00E0000,ITEM_MALL_REINFORCE_ARMOR_INC_2_SCROLL,ITEM_MALL_REINFORCE_ARMOR_INC_2_SCROLL,0,50,0
D10E0000,ITEM_MALL_REINFORCE_ACCESSARY_INC_1_SCROLL,ITEM_MALL_REINFORCE_ACCESSARY_INC_1_SCROLL,0,50,0
D20E0000,ITEM_MALL_REINFORCE_ACCESSARY_INC_2_SCROLL,ITEM_MALL_REINFORCE_ACCESSARY_INC_2_SCROLL,0,50,0
D30E0000,ITEM_MALL_REVERSE_RETURN_SCROLL,ITEM_MALL_REVERSE_RETURN_SCROLL,0,5000,0
E90E0000,ITEM_MALL_HP_SUPERSET_2_BAG,ITEM_MALL_HP_SUPERSET_2_BAG,0,5000,0
EA0E0000,ITEM_MALL_HP_SUPERSET_3_BAG,ITEM_MALL_HP_SUPERSET_3_BAG,0,5000,0
EB0E0000,ITEM_MALL_HP_SUPERSET_4_BAG,ITEM_MALL_HP_SUPERSET_4_BAG,0,5000,0
EC0E0000,ITEM_MALL_MP_SUPERSET_2_BAG,ITEM_MALL_MP_SUPERSET_2_BAG,0,5000,0
ED0E0000,ITEM_MALL_MP_SUPERSET_3_BAG,ITEM_MALL_MP_SUPERSET_3_BAG,0,5000,0
EE0E0000,ITEM_MALL_MP_SUPERSET_4_BAG,ITEM_MALL_MP_SUPERSET_4_BAG,0,5000,0
EF0E0000,ITEM_MALL_QUIVER,ITEM_MALL_QUIVER,0,30000,0
F40E0000,ITEM_MALL_SKILL_RESTORATION_POTION,ITEM_MALL_SKILL_RESTORATION_POTION,0,10000,0
F50E0000,ITEM_MALL_CHAR_SKIN_CHANGE_SCROLL,ITEM_MALL_CHAR_SKIN_CHANGE_SCROLL,0,1,0
FA0E0000,ITEM_ETC_FIREWORK_STAR_SHOWER,ITEM_ETC_FIREWORK_STAR_SHOWER,0,10,0
FB0E0000,ITEM_ETC_FIREWORK_CROSS_STAR,ITEM_ETC_FIREWORK_CROSS_STAR,0,10,0
FC0E0000,ITEM_ETC_FIREWORK_TADPOLE,ITEM_ETC_FIREWORK_TADPOLE,0,10,0
FD0E0000,ITEM_MALL_MABT_CH_M_BANDIT_TIGER_HA,ITEM_MALL_MABT_CH_M_BANDIT_TIGER_HA,0,1,0
