//ShopTab,ITEMType,Slot
STORE_KT_SMITH_EU_TAB1,ITEM_EU_HARP_06_A,36
STORE_KT_SMITH_EU_TAB1,ITEM_EU_HARP_07_A,37
STORE_KT_SMITH_EU_TAB1,ITEM_EU_HARP_08_A,38
STORE_KT_SMITH_EU_TAB1,ITEM_EU_HARP_09_A,39
STORE_KT_SMITH_EU_TAB1,ITEM_EU_STAFF_05_A,40
STORE_KT_SMITH_EU_TAB1,ITEM_EU_STAFF_06_A,41
STORE_KT_SMITH_EU_TAB1,ITEM_EU_STAFF_07_A,42
STORE_KT_SMITH_EU_TAB1,ITEM_EU_STAFF_08_A,43
STORE_KT_SMITH_EU_TAB1,ITEM_EU_STAFF_09_A,44
STORE_KT_SMITH_EU_TAB1,ITEM_EU_SWORD_05_A,5
STORE_KT_SMITH_EU_TAB1,ITEM_EU_SWORD_06_A,6
STORE_KT_SMITH_EU_TAB1,ITEM_EU_SWORD_07_A,7
STORE_KT_SMITH_EU_TAB1,ITEM_EU_SWORD_08_A,8
STORE_KT_SMITH_EU_TAB1,ITEM_EU_SWORD_09_A,9
STORE_KT_SMITH_EU_TAB1,ITEM_EU_TSTAFF_05_A,30
STORE_KT_SMITH_EU_TAB1,ITEM_EU_TSTAFF_06_A,31
STORE_KT_SMITH_EU_TAB1,ITEM_EU_TSTAFF_07_A,32
STORE_KT_SMITH_EU_TAB1,ITEM_EU_TSTAFF_08_A,33
STORE_KT_SMITH_EU_TAB1,ITEM_EU_TSTAFF_09_A,34
STORE_KT_SMITH_EU_TAB1,ITEM_EU_TSWORD_05_A,10
STORE_KT_SMITH_EU_TAB1,ITEM_EU_TSWORD_06_A,11
STORE_KT_SMITH_EU_TAB1,ITEM_EU_TSWORD_07_A,12
STORE_KT_SMITH_EU_TAB1,ITEM_EU_TSWORD_08_A,13
STORE_KT_SMITH_EU_TAB1,ITEM_EU_TSWORD_09_A,14
STORE_KT_SMITH_EU_TAB2,ITEM_EU_SHIELD_05_A,0
STORE_KT_SMITH_EU_TAB2,ITEM_EU_SHIELD_06_A,1
STORE_KT_SMITH_EU_TAB2,ITEM_EU_SHIELD_07_A,2
STORE_KT_SMITH_EU_TAB2,ITEM_EU_SHIELD_08_A,3
STORE_KT_SMITH_EU_TAB2,ITEM_EU_SHIELD_09_A,4
STORE_KT_SMITH_EU_TAB3,ITEM_ETC_AMMO_BOLT_01,0
STORE_KT_SMITH_TAB1,ITEM_CH_BLADE_05_A,5
STORE_KT_SMITH_TAB1,ITEM_CH_BLADE_06_A,6
STORE_KT_SMITH_TAB1,ITEM_CH_BLADE_07_A,7
STORE_KT_SMITH_TAB1,ITEM_CH_BLADE_08_A,8
STORE_KT_SMITH_TAB1,ITEM_CH_BLADE_09_A,9
STORE_KT_SMITH_TAB1,ITEM_CH_BOW_05_A,20
STORE_KT_SMITH_TAB1,ITEM_CH_BOW_06_A,21
STORE_KT_SMITH_TAB1,ITEM_CH_BOW_07_A,22
STORE_KT_SMITH_TAB1,ITEM_CH_BOW_08_A,23
STORE_KT_SMITH_TAB1,ITEM_CH_BOW_09_A,24
STORE_KT_SMITH_TAB1,ITEM_CH_SPEAR_05_A,10
STORE_KT_SMITH_TAB1,ITEM_CH_SPEAR_06_A,11
STORE_KT_SMITH_TAB1,ITEM_CH_SPEAR_07_A,12
STORE_KT_SMITH_TAB1,ITEM_CH_SPEAR_08_A,13
STORE_KT_SMITH_TAB1,ITEM_CH_SPEAR_09_A,14
STORE_KT_SMITH_TAB1,ITEM_CH_SWORD_05_A,0
STORE_KT_SMITH_TAB1,ITEM_CH_SWORD_06_A,1
STORE_KT_SMITH_TAB1,ITEM_CH_SWORD_07_A,2
STORE_KT_SMITH_TAB1,ITEM_CH_SWORD_08_A,3
STORE_KT_SMITH_TAB1,ITEM_CH_SWORD_09_A,4
STORE_KT_SMITH_TAB1,ITEM_CH_TBLADE_05_A,15
STORE_KT_SMITH_TAB1,ITEM_CH_TBLADE_06_A,16
STORE_KT_SMITH_TAB1,ITEM_CH_TBLADE_07_A,17
STORE_KT_SMITH_TAB1,ITEM_CH_TBLADE_08_A,18
STORE_KT_SMITH_TAB1,ITEM_CH_TBLADE_09_A,19
STORE_KT_SMITH_TAB2,ITEM_CH_SHIELD_05_A,0
STORE_KT_SMITH_TAB2,ITEM_CH_SHIELD_06_A,1
STORE_KT_SMITH_TAB2,ITEM_CH_SHIELD_07_A,2
STORE_KT_SMITH_TAB2,ITEM_CH_SHIELD_08_A,3
STORE_KT_SMITH_TAB2,ITEM_CH_SHIELD_09_A,4
STORE_KT_SMITH_TAB3,ITEM_ETC_AMMO_ARROW_01,0
STORE_KT_SPECIAL_TAB1,ITEM_ETC_TRADE_KT_01,0
STORE_KT_SPECIAL_TAB1,ITEM_ETC_TRADE_KT_02,1
STORE_KT_SPECIAL_TAB1,ITEM_ETC_TRADE_KT_03,2
STORE_KT_SPECIAL_TAB1,ITEM_ETC_TRADE_KT_04,3
STORE_KT_STABLE_TAB1,ITEM_COS_C_DHORSE1,3
STORE_KT_STABLE_TAB1,ITEM_COS_C_HORSE1,0
STORE_KT_STABLE_TAB1,ITEM_COS_C_HORSE2,1
STORE_KT_STABLE_TAB1,ITEM_COS_C_HORSE3,2
STORE_KT_STABLE_TAB2,ITEM_COS_T_CAMEL1,3
STORE_KT_STABLE_TAB2,ITEM_COS_T_CAMEL2,4
STORE_KT_STABLE_TAB2,ITEM_COS_T_CAMEL3,5
STORE_KT_STABLE_TAB2,ITEM_COS_T_COW1,7
STORE_KT_STABLE_TAB2,ITEM_COS_T_DHORSE1,6
STORE_KT_STABLE_TAB2,ITEM_COS_T_HORSE1,0
STORE_KT_STABLE_TAB2,ITEM_COS_T_HORSE2,1
STORE_KT_STABLE_TAB2,ITEM_COS_T_HORSE3,2
STORE_KT_STABLE_TAB4,ITEM_COS_P_CURE_ALL_01,4
STORE_KT_STABLE_TAB4,ITEM_COS_P_CURE_ALL_02,5
STORE_KT_STABLE_TAB4,ITEM_COS_P_HGP_POTION_01,3
STORE_KT_STABLE_TAB4,ITEM_COS_P_REVIVAL,2
STORE_KT_STABLE_TAB4,ITEM_ETC_COS_HP_POTION_01,0
STORE_KT_STABLE_TAB4,ITEM_ETC_COS_HP_POTION_02,1
STORE_KT_STABLE_TAB4,ITEM_ETC_COS_HP_POTION_03,6
STORE_KT_TRADER_TAB1,ITEM_CH_M_TRADE_TRADER_04,0
STORE_KT_TRADER_TAB1,ITEM_CH_M_TRADE_TRADER_05,1
STORE_KT_TRADER_TAB1,ITEM_EU_M_TRADE_TRADER_01,2
STORE_KT_TRADER_TAB1,ITEM_EU_M_TRADE_TRADER_02,3
STORE_KT_TRADER_TAB2,ITEM_CH_W_TRADE_TRADER_04,0
STORE_KT_TRADER_TAB2,ITEM_CH_W_TRADE_TRADER_05,1
STORE_KT_TRADER_TAB2,ITEM_EU_F_TRADE_TRADER_01,4
STORE_KT_TRADER_TAB2,ITEM_EU_F_TRADE_TRADER_02,5
STORE_RM_SPECIAL_TAB1,ITEM_ETC_TRADE_RM_01,0
STORE_RM_SPECIAL_TAB1,ITEM_ETC_TRADE_RM_02,1
STORE_RM_SPECIAL_TAB1,ITEM_ETC_TRADE_RM_03,2
STORE_SD_ACCESSORY_EU_TAB1,ITEM_EU_NECKLACE_06_C,0
STORE_SD_ACCESSORY_EU_TAB1,ITEM_EU_NECKLACE_07_A,1
STORE_SD_ACCESSORY_EU_TAB1,ITEM_EU_NECKLACE_08_A,2
STORE_SD_ACCESSORY_EU_TAB1,ITEM_EU_NECKLACE_09_A,3
STORE_SD_ACCESSORY_EU_TAB1,ITEM_EU_RING_05_A,4
STORE_SD_ACCESSORY_EU_TAB1,ITEM_EU_RING_06_A,5
STORE_SD_ACCESSORY_EU_TAB1,ITEM_EU_RING_07_A,6
STORE_SD_ACCESSORY_EU_TAB1,ITEM_EU_RING_08_A,7
STORE_SD_ACCESSORY_EU_TAB1,ITEM_EU_RING_09_A,8
STORE_SD_ACCESSORY_EU_TAB2,ITEM_ETC_SCROLL_RETURN_01,0
STORE_SD_ACCESSORY_EU_TAB2,ITEM_ETC_SCROLL_RETURN_02,1
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_ETC_02,0
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_POTION_SPEED_05,1
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_POTION_SPEED_11,2
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_05,3
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_06,4
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_07,5
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_08,6
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_09,7
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_10,8
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_11,9
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_RONDO_01,10
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_RONDO_02,11
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_SOCKET_STONE_ER_E,13
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_SOCKET_STONE_GOLD_E,12
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_SOCKET_STONE_HEAL_E,15
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_SOCKET_STONE_HPI_E,17
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_SOCKET_STONE_HR_E,18
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_SOCKET_STONE_MENTAL_E,16
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_SOCKET_STONE_MPI_E,14
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_AA_SET_A,0
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_AA_SET_A_RARE,12
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_AA_SET_B,6
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_AA_SET_B_RARE,18
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_BA_SET_A,1
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_BA_SET_A_RARE,13
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_BA_SET_B,7
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_BA_SET_B_RARE,19
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_FA_SET_A,2
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_FA_SET_A_RARE,14
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_FA_SET_B,8
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_FA_SET_B_RARE,20
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_HA_SET_A,3
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_HA_SET_A_RARE,15
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_HA_SET_B,9
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_HA_SET_B_RARE,21
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_LA_SET_A,4
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_LA_SET_A_RARE,16
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_LA_SET_B,10
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_LA_SET_B_RARE,22
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_SA_SET_A,5
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_SA_SET_A_RARE,17
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_SA_SET_B,11
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_SA_SET_B_RARE,23
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_AA_SET_A,0
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_AA_SET_A_RARE,12
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_AA_SET_B,6
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_AA_SET_B_RARE,18
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_BA_SET_A,1
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_BA_SET_A_RARE,13
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_BA_SET_B,7
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_BA_SET_B_RARE,19
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_FA_SET_A,2
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_FA_SET_A_RARE,14
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_FA_SET_B,8
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_FA_SET_B_RARE,20
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_HA_SET_A,3
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_HA_SET_A_RARE,15
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_HA_SET_B,9
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_HA_SET_B_RARE,21
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_LA_SET_A,4
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_LA_SET_A_RARE,16
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_LA_SET_B,10
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_LA_SET_B_RARE,22
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_SA_SET_A,5
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_SA_SET_A_RARE,17
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_SA_SET_B,11
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_SA_SET_B_RARE,23
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_AA_SET_A,0
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_AA_SET_A_RARE,12
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_AA_SET_B,6
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_AA_SET_B_RARE,18
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_BA_SET_A,1
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_BA_SET_A_RARE,13
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_BA_SET_B,7
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_BA_SET_B_RARE,19
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_FA_SET_A,2
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_FA_SET_A_RARE,14
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_FA_SET_B,8
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_FA_SET_B_RARE,20
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_HA_SET_A,3
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_HA_SET_A_RARE,15
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_HA_SET_B,9
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_HA_SET_B_RARE,21
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_LA_SET_A,4
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_LA_SET_A_RARE,16
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_LA_SET_B,10
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_LA_SET_B_RARE,22
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_SA_SET_A,5
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_SA_SET_A_RARE,17
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_SA_SET_B,11
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_SA_SET_B_RARE,23
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_AA_SET_A,0
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_AA_SET_A_RARE,12
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_AA_SET_B,6
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_AA_SET_B_RARE,18
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_BA_SET_A,1
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_BA_SET_A_RARE,13
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_BA_SET_B,7
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_BA_SET_B_RARE,19
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_FA_SET_A,2
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_FA_SET_A_RARE,14
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_FA_SET_B,8
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_FA_SET_B_RARE,20
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_HA_SET_A,3
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_HA_SET_A_RARE,15
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_HA_SET_B,9
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_HA_SET_B_RARE,21
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_LA_SET_A,4
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_LA_SET_A_RARE,16
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_LA_SET_B,10
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_LA_SET_B_RARE,22
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_SA_SET_A,5
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_SA_SET_A_RARE,17
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_SA_SET_B,11
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_SA_SET_B_RARE,23
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_AA_SET_A,0
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_AA_SET_A_RARE,12
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_AA_SET_B,6
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_AA_SET_B_RARE,18
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_BA_SET_A,1
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_BA_SET_A_RARE,13
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_BA_SET_B,7
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_BA_SET_B_RARE,19
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_FA_SET_A,2
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_FA_SET_A_RARE,14
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_FA_SET_B,8
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_FA_SET_B_RARE,20
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_HA_SET_A,3
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_HA_SET_A_RARE,15
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_HA_SET_B,9
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_HA_SET_B_RARE,21
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_LA_SET_A,4
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_LA_SET_A_RARE,16
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_LA_SET_B,10
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_LA_SET_B_RARE,22
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_SA_SET_A,5
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_SA_SET_A_RARE,17
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_SA_SET_B,11
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_SA_SET_B_RARE,23
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_AA_SET_A,0
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_AA_SET_A_RARE,12
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_AA_SET_B,6
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_AA_SET_B_RARE,18
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_BA_SET_A,1
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_BA_SET_A_RARE,13
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_BA_SET_B,7
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_BA_SET_B_RARE,19
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_FA_SET_A,2
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_FA_SET_A_RARE,14
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_FA_SET_B,8
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_FA_SET_B_RARE,20
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_HA_SET_A,3
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_HA_SET_A_RARE,15
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_HA_SET_B,9
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_HA_SET_B_RARE,21
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_LA_SET_A,4
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_LA_SET_A_RARE,16
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_LA_SET_B,10
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_LA_SET_B_RARE,22
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_SA_SET_A,5
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_SA_SET_A_RARE,17
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_SA_SET_B,11
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_SA_SET_B_RARE,23
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_AA_SET_A,0
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_AA_SET_A_RARE,12
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_AA_SET_B,6
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_AA_SET_B_RARE,18
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_BA_SET_A,1
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_BA_SET_A_RARE,13
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_BA_SET_B,7
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_BA_SET_B_RARE,19
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_FA_SET_A,2
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_FA_SET_A_RARE,14
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_FA_SET_B,8
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_FA_SET_B_RARE,20
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_HA_SET_A,3
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_HA_SET_A_RARE,15
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_HA_SET_B,9
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_HA_SET_B_RARE,21
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_LA_SET_A,4
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_LA_SET_A_RARE,16
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_LA_SET_B,10
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_LA_SET_B_RARE,22
